market,date,rank,code,name,trade_value,trade_volume_shares,closing_price,change,transactions
TPEx,2025-11-13,8,6223,旺矽,3740995000.0,2062000.0,1800.0,80.0,1874.0
TPEx,2025-11-13,9,4979,華星光,3735203000.0,18287000.0,205.0,9.5,11596.0
TPEx,2025-11-13,10,6173,信昌電,3006381400.0,44530000.0,67.5,3.9,28193.0
TPEx,2025-11-13,11,3491,昇達科,2720113000.0,5722000.0,467.5,4.0,4643.0
TPEx,2025-11-13,12,5340,建榮,2462083800.0,39280000.0,64.1,5.8,16166.0
TPEx,2025-11-13,13,5439,高技,2064269500.0,6551000.0,321.5,11.5,4957.0
TPEx,2025-11-13,14,3105,穩懋,1751998500.0,13854000.0,129.5,6.5,7975.0
TPEx,2025-11-13,15,5536,聖暉*,1666228000.0,2496000.0,683.0,43.0,2184.0
TPEx,2025-11-13,16,3363,上詮,1550299500.0,4275000.0,364.5,7.0,3313.0
TPEx,2025-11-13,17,3324,雙鴻,1441585000.0,1421000.0,1015.0,0.0,1230.0
TPEx,2025-11-13,18,4772,台特化,1356959500.0,4528000.0,298.5,-9.5,3604.0
TPEx,2025-11-13,19,8088,品安,1339313150.0,27385000.0,48.0,-1.5,15785.0
TPEx,2025-11-13,20,5351,鈺創,1241780200.0,26612000.0,45.65,-2.0,14999.0
TWSE,2025-11-13,1,2408,南亞科,60642579958.0,363056591.0,163.5,0.5,210417.0
TWSE,2025-11-13,2,2330,台積電,35016372835.0,23920639.0,1460.0,15.0,73841.0
TWSE,2025-11-13,3,2317,鴻海,22755846470.0,90541908.0,252.0,1.0,67939.0
TWSE,2025-11-13,4,6770,力積電,22457662928.0,617710393.0,35.65,0.85,210987.0
TWSE,2025-11-13,5,2327,國巨*,21129573768.0,88111153.0,243.5,13.0,74064.0
TWSE,2025-11-13,6,1802,台玻,18032533394.0,493442937.0,36.05,0.8,175832.0
TWSE,2025-11-13,7,1303,南亞,17904603214.0,336947705.0,53.8,4.0,134589.0
TWSE,2025-11-13,8,3653,健策,14975719610.0,6167045.0,2475.0,210.0,15419.0
TWSE,2025-11-13,9,2368,金像電,14629950883.0,25916962.0,567.0,19.0,27187.0
TWSE,2025-11-13,10,3231,緯創,12398553835.0,85473273.0,144.0,5.0,46629.0
TWSE,2025-11-13,11,1605,華新,11568705906.0,343584104.0,34.45,3.1,94638.0
TWSE,2025-11-13,12,3715,定穎投控,11054766907.0,87822267.0,130.5,11.5,59644.0
TWSE,2025-11-13,13,2337,旺宏,10836279992.0,273309933.0,38.9,1.75,107163.0
TWSE,2025-11-13,14,2308,台達電,10733728288.0,11148197.0,958.0,9.0,27258.0
TWSE,2025-11-13,15,3017,奇鋐,10088952570.0,6776412.0,1495.0,10.0,16429.0
TWSE,2025-11-13,16,6442,光聖,9793518436.0,9886559.0,1040.0,93.0,16283.0
TWSE,2025-11-13,17,8021,尖點,9777581501.0,71465068.0,136.5,4.0,49058.0
TWSE,2025-11-13,18,6669,緯穎,8734115747.0,1948551.0,4460.0,100.0,15498.0
TWSE,2025-11-13,19,3037,欣興,8642509828.0,48910447.0,178.5,11.0,42829.0
TWSE,2025-11-13,20,2382,廣達,7306983468.0,25420381.0,285.0,3.0,23454.0
TPEx,2025-11-14,1,1815,富喬,13817968300.0,150961000.0,89.0,-3.3,79428.0
TPEx,2025-11-14,2,8299,群聯,13502365000.0,10755000.0,1260.0,-55.0,7471.0
TPEx,2025-11-14,3,6223,旺矽,6124795000.0,3250000.0,1900.0,100.0,2779.0
TPEx,2025-11-14,4,6173,信昌電,4564213200.0,64893000.0,67.8,0.3,39968.0
TPEx,2025-11-14,5,6274,台燿,4380811000.0,11040000.0,397.5,-4.0,8109.0
TPEx,2025-11-14,6,5289,宜鼎,3237805000.0,6123000.0,522.0,-36.0,5042.0
TPEx,2025-11-14,7,3260,威剛,2874620000.0,13539000.0,213.5,-7.0,8510.0
TPEx,2025-11-14,8,3324,雙鴻,2873561000.0,2904000.0,990.0,-25.0,2374.0
TPEx,2025-11-14,9,3293,鈊象,2765968000.0,3659000.0,743.0,0.0,3181.0
TPEx,2025-11-14,10,5340,建榮,2365275800.0,35301000.0,68.2,4.1,20527.0
TPEx,2025-11-14,11,5274,信驊,2300810000.0,381000.0,5965.0,-370.0,369.0
TPEx,2025-11-14,12,4749,新應材,2032730000.0,2590000.0,775.0,-34.0,2214.0
TPEx,2025-11-14,13,4979,華星光,1742814500.0,8689000.0,196.5,-8.5,5854.0
TPEx,2025-11-14,14,6510,精測,1718450000.0,1115000.0,1535.0,55.0,1036.0
TPEx,2025-11-14,15,5439,高技,1601749500.0,5067000.0,317.0,-4.5,4023.0
TPEx,2025-11-14,16,8111,立碁,1598422700.0,23102000.0,68.5,-1.0,13869.0
TPEx,2025-11-14,17,3357,臺慶科,1551481500.0,9459000.0,162.5,4.5,7203.0
TPEx,2025-11-14,18,6290,良維,1448808500.0,7663000.0,186.5,-2.5,5625.0
TPEx,2025-11-14,19,8043,蜜望實,1429534400.0,22727000.0,64.2,5.8,10722.0
TPEx,2025-11-14,20,5314,世紀*,1337337500.0,12939000.0,100.5,-8.0,6979.0
TWSE,2025-11-14,1,2330,台積電,46933830385.0,32778804.0,1430.0,30.0,216630.0
TWSE,2025-11-14,2,2408,南亞科,34390306502.0,219349095.0,158.5,5.0,130949.0
TWSE,2025-11-14,3,2317,鴻海,27463897255.0,112889692.0,241.0,11.0,136154.0
TWSE,2025-11-14,4,2308,台達電,18182742782.0,19610238.0,922.0,36.0,72414.0
TWSE,2025-11-14,5,0050,元大台灣50,13766027280.0,223192943.0,61.7,1.2,277389.0
TWSE,2025-11-14,6,3017,奇鋐,13660645660.0,9611190.0,1420.0,75.0,26590.0
TWSE,2025-11-14,7,1303,南亞,12847401961.0,235389305.0,55.6,1.8,111229.0
TWSE,2025-11-14,8,2327,國巨*,12299666107.0,51925649.0,233.5,10.0,52762.0
TWSE,2025-11-14,9,1605,華新,11628169508.0,342138559.0,32.8,1.65,122962.0
TWSE,2025-11-14,10,3653,健策,10825911960.0,4374878.0,2580.0,105.0,11206.0
TWSE,2025-11-14,11,6669,緯穎,9800081670.0,2269791.0,4280.0,180.0,20615.0
TWSE,2025-11-14,12,3715,定穎投控,9530754754.0,76665602.0,120.5,10.0,48350.0
TWSE,2025-11-14,13,2492,華新科,9163270381.0,70282671.0,124.5,6.0,45142.0
TWSE,2025-11-14,14,6770,力積電,8496322839.0,248325964.0,34.15,1.5,87058.0
TWSE,2025-11-14,15,3231,緯創,7806508398.0,55415651.0,140.5,3.5,39262.0
TWSE,2025-11-14,16,8150,南茂,7417405063.0,159200250.0,47.95,3.95,69649.0
TWSE,2025-11-14,17,1504,東元,7366534520.0,72776258.0,99.8,10.7,53519.0
TWSE,2025-11-14,18,1802,台玻,7330679748.0,204536573.0,35.0,1.05,86146.0
TWSE,2025-11-14,19,6442,光聖,7282912692.0,7225947.0,995.0,45.0,24754.0
TWSE,2025-11-14,20,2368,金像電,6803391164.0,12361628.0,544.0,23.0,16511.0
TPEx,2025-11-17,1,1815,富喬,13353420500.0,148867000.0,85.6,-3.4,72733.0
TPEx,2025-11-17,2,8299,群聯,12060010000.0,9258000.0,1290.0,30.0,7007.0
TPEx,2025-11-17,3,6274,台燿,10925942000.0,26212000.0,411.5,14.0,19684.0
TPEx,2025-11-17,4,3324,雙鴻,5244635000.0,5018000.0,1025.0,35.0,3847.0
TPEx,2025-11-17,5,3260,威剛,4831960500.0,22488000.0,208.0,-5.5,13774.0
TPEx,2025-11-17,6,3293,鈊象,3370818000.0,4469000.0,759.0,16.0,3616.0
TPEx,2025-11-17,7,5289,宜鼎,3289876000.0,6001000.0,542.0,20.0,5152.0
TPEx,2025-11-17,8,8043,蜜望實,3220913700.0,51113000.0,59.0,-5.2,29237.0
TPEx,2025-11-17,9,5274,信驊,2942580000.0,477000.0,6120.0,155.0,467.0
TPEx,2025-11-17,10,3529,力旺,2877880000.0,1354000.0,2150.0,195.0,1136.0
TPEx,2025-11-17,11,6223,旺矽,2753455000.0,1455000.0,1880.0,-20.0,1366.0
TPEx,2025-11-17,12,5439,高技,2683278500.0,8253000.0,317.0,0.0,6263.0
TPEx,2025-11-17,13,4979,華星光,2498817000.0,12318000.0,205.0,8.5,8580.0
TPEx,2025-11-17,14,8111,立碁,2367015100.0,33581000.0,68.6,0.1,20565.0
TPEx,2025-11-17,15,3363,上詮,2103983500.0,5695000.0,366.0,10.5,4593.0
TPEx,2025-11-17,16,3081,聯亞,2061248500.0,4660000.0,439.0,4.0,3791.0
TPEx,2025-11-17,17,6173,信昌電,1775344700.0,26580000.0,64.0,-3.8,15165.0
TPEx,2025-11-17,18,6584,南俊國際,1683758500.0,4968000.0,347.5,31.5,3451.0
TPEx,2025-11-17,19,00687B,國泰20年美債,1528547500.0,54095000.0,28.41,-0.22,3962.0
TPEx,2025-11-17,20,00937B,群益ESG投等債20+,1514641840.0,101894000.0,14.94,-0.07,10598.0
TWSE,2025-11-17,1,2330,台積電,50497384300.0,34872653.0,1445.0,15.0,52588.0
TWSE,2025-11-17,2,2408,南亞科,31773230419.0,188655297.0,166.5,8.0,100173.0
TWSE,2025-11-17,3,2317,鴻海,20140677581.0,84874596.0,236.0,5.0,85770.0
TWSE,2025-11-17,4,1303,南亞,12606646015.0,216309874.0,56.5,0.9,104919.0
TWSE,2025-11-17,5,3443,創意,11468469015.0,6002769.0,1940.0,60.0,20570.0
TWSE,2025-11-17,6,2308,台達電,10709769939.0,11523207.0,916.0,6.0,23530.0
TWSE,2025-11-17,7,6770,力積電,9376527256.0,265534847.0,35.0,0.85,84378.0
TWSE,2025-11-17,8,2337,旺宏,9175845133.0,236260222.0,38.75,0.7,89299.0
TWSE,2025-11-17,9,2327,國巨*,9003514149.0,39149017.0,226.5,7.0,43161.0
TWSE,2025-11-17,10,2383,台光電,8285472280.0,5649057.0,1450.0,70.0,9867.0
TWSE,2025-11-17,11,3715,定穎投控,8019352548.0,65390261.0,120.5,0.0,41864.0
TWSE,2025-11-17,12,3653,健策,7890763395.0,3065737.0,2555.0,25.0,8151.0
TWSE,2025-11-17,13,6442,光聖,7560334737.0,7179162.0,1090.0,95.0,12601.0
TWSE,2025-11-17,14,3017,奇鋐,7324452315.0,5124431.0,1420.0,0.0,10260.0
TWSE,2025-11-17,15,3231,緯創,7135922447.0,51212235.0,138.0,2.5,31860.0
TWSE,2025-11-17,16,6669,緯穎,6870550480.0,1572293.0,4350.0,70.0,7426.0
TWSE,2025-11-17,17,2368,金像電,6698712779.0,12112596.0,537.0,7.0,14918.0
TWSE,2025-11-17,18,1605,華新,6600537191.0,202911908.0,31.25,1.55,80932.0
TWSE,2025-11-17,19,2449,京元電子,6521235770.0,30242060.0,213.5,5.0,21790.0
TWSE,2025-11-17,20,1802,台玻,6337106625.0,184286964.0,32.35,2.65,72439.0
TPEx,2025-11-18,1,8299,群聯,12465665000.0,10147000.0,1195.0,-95.0,7218.0
TPEx,2025-11-18,2,6274,台燿,7729874000.0,19321000.0,387.0,-24.5,14109.0
TPEx,2025-11-18,3,1815,富喬,6964407800.0,81752000.0,83.6,-2.0,42467.0
TPEx,2025-11-18,4,5274,信驊,5247155000.0,809000.0,6500.0,380.0,760.0
TPEx,2025-11-18,5,3324,雙鴻,4918465000.0,5046000.0,949.0,-76.0,4239.0
TPEx,2025-11-18,6,3293,鈊象,4353067000.0,5710000.0,750.0,-9.0,4218.0
TPEx,2025-11-18,7,5289,宜鼎,3902759000.0,7211000.0,532.0,-10.0,5870.0
TPEx,2025-11-18,8,8043,蜜望實,3378844500.0,53448000.0,64.4,5.4,26209.0
TPEx,2025-11-18,9,6223,旺矽,3328250000.0,1775000.0,1825.0,-55.0,1600.0
TPEx,2025-11-18,10,4979,華星光,3120654500.0,15657000.0,192.5,-12.5,10713.0
TPEx,2025-11-18,11,5439,高技,2818316000.0,9373000.0,294.0,-23.0,6774.0
TPEx,2025-11-18,12,6584,南俊國際,2724005500.0,7446000.0,367.5,20.0,6181.0
TPEx,2025-11-18,13,6510,精測,2693685000.0,1681000.0,1580.0,45.0,1526.0
TPEx,2025-11-18,14,3260,威剛,2634440500.0,13023000.0,202.0,-6.0,7381.0
TPEx,2025-11-18,15,3529,力旺,2473365000.0,1186000.0,2045.0,-105.0,1102.0
TPEx,2025-11-18,16,6173,信昌電,2467520100.0,37072000.0,64.9,0.9,22146.0
TPEx,2025-11-18,17,6290,良維,2290629000.0,13124000.0,172.0,-11.0,7397.0
TPEx,2025-11-18,18,3211,順達,2193463000.0,8137000.0,260.5,-9.5,5212.0
TPEx,2025-11-18,19,4931,新盛力,1489822000.0,11088000.0,130.5,1.5,7420.0
TPEx,2025-11-18,20,3363,上詮,1417238000.0,4031000.0,344.5,-21.5,3243.0
TWSE,2025-11-18,1,2330,台積電,70572614780.0,49856799.0,1405.0,40.0,272962.0
TWSE,2025-11-18,2,2408,南亞科,31357278408.0,192854043.0,160.5,6.0,102353.0
TWSE,2025-11-18,3,2344,華邦電,28952084904.0,466709594.0,61.4,4.8,189370.0
TWSE,2025-11-18,4,2317,鴻海,18076847443.0,77859170.0,230.0,6.0,92234.0
TWSE,2025-11-18,5,6770,力積電,16747407658.0,467809288.0,35.9,0.9,176953.0
TWSE,2025-11-18,6,0050,元大台灣50,16077471840.0,264956405.0,60.45,1.45,354183.0
TWSE,2025-11-18,7,2327,國巨*,14237123998.0,61201688.0,229.0,2.5,60838.0
TWSE,2025-11-18,8,1303,南亞,13894804772.0,237895796.0,57.3,0.8,129361.0
TWSE,2025-11-18,9,2308,台達電,12353712685.0,13615098.0,898.0,18.0,44870.0
TWSE,2025-11-18,10,2454,聯發科,12170076025.0,10222030.0,1170.0,60.0,60130.0
TWSE,2025-11-18,11,3661,世芯-KY,12142398410.0,3620336.0,3250.0,360.0,24895.0
TWSE,2025-11-18,12,2345,智邦,9149513531.0,9752781.0,921.0,77.0,26787.0
TWSE,2025-11-18,13,3037,欣興,8704208412.0,50213238.0,170.0,2.5,34355.0
TWSE,2025-11-18,14,2449,京元電子,8657138435.0,42563696.0,198.0,15.5,53391.0
TWSE,2025-11-18,15,3017,奇鋐,8045522250.0,5798659.0,1370.0,50.0,15932.0
TWSE,2025-11-18,16,6781,AES-KY,7835968315.0,5538209.0,1415.0,100.0,9903.0
TWSE,2025-11-18,17,6669,緯穎,7830927589.0,1865674.0,4130.0,220.0,17227.0
TWSE,2025-11-18,18,2301,光寶科,7649479589.0,49387854.0,154.5,8.0,30389.0
TWSE,2025-11-18,19,3443,創意,7525969520.0,3961566.0,1870.0,70.0,12193.0
TWSE,2025-11-18,20,3189,景碩,7524818460.0,51660967.0,145.5,4.0,35713.0
TPEx,2025-11-19,1,8299,群聯,12677765000.0,11085000.0,1120.0,-75.0,8453.0
TPEx,2025-11-19,2,8043,蜜望實,6148953300.0,90167000.0,66.6,2.2,43468.0
TPEx,2025-11-19,3,1815,富喬,6132130200.0,75274000.0,78.8,-4.8,37803.0
TPEx,2025-11-19,4,3324,雙鴻,4908671000.0,5223000.0,925.0,-24.0,4377.0
TPEx,2025-11-19,5,6274,台燿,4187254500.0,10727000.0,388.0,1.0,8474.0
TPEx,2025-11-19,6,3293,鈊象,4138290000.0,5603000.0,726.0,-24.0,3949.0
TPEx,2025-11-19,7,5274,信驊,3907665000.0,629000.0,6215.0,-285.0,593.0
TPEx,2025-11-19,8,6173,信昌電,3098416500.0,45787000.0,69.1,4.2,27103.0
TPEx,2025-11-19,9,6584,南俊國際,2682242500.0,7374000.0,353.5,-14.0,5875.0
TPEx,2025-11-19,10,3260,威剛,2585599000.0,13181000.0,191.0,-11.0,7907.0
TPEx,2025-11-19,11,5289,宜鼎,2245505000.0,4314000.0,514.0,-18.0,3506.0
TPEx,2025-11-19,12,6223,旺矽,2207685000.0,1238000.0,1780.0,-45.0,1142.0
TPEx,2025-11-19,13,3529,力旺,2132540000.0,1067000.0,1985.0,-60.0,945.0
TPEx,2025-11-19,14,5536,聖暉*,1950246000.0,2920000.0,673.0,43.0,2610.0
TPEx,2025-11-19,15,6510,精測,1540765000.0,1011000.0,1525.0,-55.0,937.0
TPEx,2025-11-19,16,5439,高技,1372335500.0,4558000.0,306.0,12.0,3425.0
TPEx,2025-11-19,17,4760,勤凱,1213225500.0,6293000.0,188.0,5.5,4956.0
TPEx,2025-11-19,18,4979,華星光,1181716500.0,6236000.0,187.0,-5.5,4414.0
TPEx,2025-11-19,19,5314,世紀*,1179360600.0,12010000.0,98.4,3.2,7077.0
TPEx,2025-11-19,20,3624,光頡,1078266000.0,21010000.0,52.3,4.75,11240.0
TWSE,2025-11-19,1,2330,台積電,59869558425.0,42661060.0,1395.0,10.0,109706.0
TWSE,2025-11-19,2,2408,南亞科,24398003873.0,153622899.0,160.0,0.5,89924.0
TWSE,2025-11-19,3,6770,力積電,18992716770.0,519343046.0,35.35,0.55,220837.0
TWSE,2025-11-19,4,2317,鴻海,16178869413.0,70909837.0,229.0,1.0,72522.0
TWSE,2025-11-19,5,2344,華邦電,15660460911.0,262846110.0,59.4,2.0,120158.0
TWSE,2025-11-19,6,2327,國巨*,11495984982.0,50036577.0,225.0,4.0,71564.0
TWSE,2025-11-19,7,2308,台達電,10973548400.0,12208506.0,894.0,4.0,32409.0
TWSE,2025-11-19,8,0050,元大台灣50,9097742490.0,151383859.0,60.05,0.4,198226.0
TWSE,2025-11-19,9,3711,日月光投控,8865144735.0,42363137.0,209.5,5.5,21874.0
TWSE,2025-11-19,10,2454,聯發科,8272560415.0,7084197.0,1160.0,10.0,29711.0
TWSE,2025-11-19,11,1303,南亞,7717712495.0,141242686.0,53.8,3.5,98729.0
TWSE,2025-11-19,12,2368,金像電,7461296976.0,14258003.0,522.0,15.0,15023.0
TWSE,2025-11-19,13,3017,奇鋐,7419596945.0,5470504.0,1340.0,30.0,13457.0
TWSE,2025-11-19,14,2449,京元電子,6938294112.0,34808605.0,196.5,1.5,20189.0
TWSE,2025-11-19,15,3661,世芯-KY,6762548947.0,2037020.0,3320.0,70.0,6605.0
TWSE,2025-11-19,16,6669,緯穎,6648478645.0,1585768.0,4150.0,20.0,8470.0
TWSE,2025-11-19,17,2881,富邦金,6632028278.0,74528045.0,88.1,1.4,81594.0
TWSE,2025-11-19,18,3037,欣興,6253983493.0,38610127.0,160.5,9.5,45712.0
TWSE,2025-11-19,19,3443,創意,5930356180.0,3117620.0,1900.0,30.0,6820.0
TWSE,2025-11-19,20,2301,光寶科,5022784742.0,32964363.0,153.5,1.0,19979.0
TPEx,2025-11-20,1,8299,群聯,16640160000.0,14625000.0,1180.0,60.0,10454.0
TPEx,2025-11-20,2,6274,台燿,9523183500.0,22879000.0,416.0,28.0,16608.0
TPEx,2025-11-20,3,8358,金居,7451960500.0,31410000.0,238.5,21.5,9526.0
TPEx,2025-11-20,4,1815,富喬,6759212800.0,78765000.0,86.6,7.8,30171.0
TPEx,2025-11-20,5,3293,鈊象,3775378000.0,5048000.0,750.0,24.0,3788.0
TPEx,2025-11-20,6,3260,威剛,3483451500.0,18269000.0,190.5,-0.5,10997.0
TPEx,2025-11-20,7,3324,雙鴻,3474024000.0,3676000.0,934.0,9.0,3100.0
TPEx,2025-11-20,8,6223,旺矽,3460805000.0,1821000.0,1910.0,130.0,1613.0
TPEx,2025-11-20,9,6173,信昌電,3338028600.0,47004000.0,69.3,0.2,27819.0
TPEx,2025-11-20,10,5289,宜鼎,3230165000.0,6125000.0,524.0,10.0,5182.0
TPEx,2025-11-20,11,5274,信驊,3181260000.0,498000.0,6355.0,140.0,487.0
TPEx,2025-11-20,12,5439,高技,2904463000.0,9028000.0,318.5,12.5,6494.0
TPEx,2025-11-20,13,4979,華星光,2018008500.0,10223000.0,198.0,11.0,7004.0
TPEx,2025-11-20,14,3624,光頡,1888438800.0,35519000.0,50.5,-1.8,18689.0
TPEx,2025-11-20,15,3529,力旺,1832025000.0,917000.0,2005.0,20.0,830.0
TPEx,2025-11-20,16,3163,波若威,1784577000.0,7445000.0,238.5,9.5,5529.0
TPEx,2025-11-20,17,6510,精測,1484950000.0,952000.0,1545.0,20.0,904.0
TPEx,2025-11-20,18,3363,上詮,1367208000.0,3848000.0,356.5,21.0,2772.0
TPEx,2025-11-20,19,5536,聖暉*,1245793000.0,1833000.0,673.0,0.0,1612.0
TPEx,2025-11-20,20,3357,臺慶科,1148666000.0,6992000.0,164.0,8.5,5003.0
TWSE,2025-11-20,1,2408,南亞科,63205412496.0,405613000.0,155.5,4.5,212636.0
TWSE,2025-11-20,2,2330,台積電,41079763730.0,28295025.0,1455.0,60.0,54456.0
TWSE,2025-11-20,3,2344,華邦電,25128387540.0,433182309.0,58.0,1.4,207906.0
TWSE,2025-11-20,4,2317,鴻海,18508648331.0,78464576.0,236.5,7.5,54773.0
TWSE,2025-11-20,5,6770,力積電,17752250609.0,497717420.0,35.4,0.05,197337.0
TWSE,2025-11-20,6,3661,世芯-KY,16482767075.0,5223275.0,3075.0,245.0,37316.0
TWSE,2025-11-20,7,2308,台達電,15882778006.0,16670416.0,954.0,60.0,33788.0
TWSE,2025-11-20,8,3017,奇鋐,12297418710.0,9005212.0,1335.0,5.0,19534.0
TWSE,2025-11-20,9,1303,南亞,10708653199.0,187213322.0,56.6,2.8,98615.0
TWSE,2025-11-20,10,3443,創意,10625577530.0,5355055.0,1965.0,65.0,11804.0
TWSE,2025-11-20,11,2454,聯發科,9023995135.0,7617511.0,1185.0,25.0,16842.0
TWSE,2025-11-20,12,2449,京元電子,9001552919.0,42698853.0,211.5,15.0,35321.0
TWSE,2025-11-20,13,6669,緯穎,8984950625.0,2074548.0,4280.0,130.0,8429.0
TWSE,2025-11-20,14,2368,金像電,8922700985.0,15605248.0,574.0,52.0,15766.0
TWSE,2025-11-20,15,3711,日月光投控,8600656018.0,39495694.0,222.5,13.0,21646.0
TWSE,2025-11-20,16,3715,定穎投控,8407932046.0,68539524.0,123.0,9.5,37677.0
TWSE,2025-11-20,17,3653,健策,7642639550.0,2897133.0,2655.0,205.0,6786.0
TWSE,2025-11-20,18,3231,緯創,7361759054.0,51463488.0,143.0,6.0,31220.0
TWSE,2025-11-20,19,2383,台光電,7225683700.0,5096439.0,1430.0,100.0,8704.0
TWSE,2025-11-20,20,2327,國巨*,7104891659.0,30617819.0,230.5,5.5,35752.0
TPEx,2025-11-21,1,8358,金居,15899220000.0,69343000.0,233.0,-5.5,41138.0
TPEx,2025-11-21,2,1815,富喬,9595344300.0,116260000.0,81.9,-4.7,56047.0
TPEx,2025-11-21,3,6274,台燿,6119175500.0,15496000.0,392.5,-23.5,12005.0
TPEx,2025-11-21,4,8069,元太,5799149000.0,29790000.0,196.5,11.0,15483.0
TPEx,2025-11-21,5,6173,信昌電,4638669800.0,66206000.0,68.7,-0.6,39270.0
TPEx,2025-11-21,6,5274,信驊,4497535000.0,744000.0,6075.0,-280.0,716.0
TPEx,2025-11-21,7,3324,雙鴻,4492965000.0,5106000.0,881.0,-53.0,4314.0
TPEx,2025-11-21,8,3293,鈊象,4460271000.0,5874000.0,757.0,7.0,4371.0
TPEx,2025-11-21,9,8043,蜜望實,3629250200.0,46594000.0,80.5,7.3,20530.0
TPEx,2025-11-21,10,3260,威剛,3019757500.0,17313000.0,173.5,-17.0,8787.0
TPEx,2025-11-21,11,6223,旺矽,2718265000.0,1487000.0,1840.0,-70.0,1286.0
TPEx,2025-11-21,12,3529,力旺,2501845000.0,1321000.0,1835.0,-170.0,1173.0
TPEx,2025-11-21,13,5289,宜鼎,2174448000.0,4427000.0,493.5,-30.5,3609.0
TPEx,2025-11-21,14,5439,高技,1794179000.0,5958000.0,296.5,-22.0,4254.0
TPEx,2025-11-21,15,8299,群聯,1756185000.0,1649000.0,1065.0,-115.0,990.0
TPEx,2025-11-21,16,4979,華星光,1640686000.0,8554000.0,192.0,-6.0,5745.0
TPEx,2025-11-21,17,3624,光頡,1489477100.0,28598000.0,52.6,2.1,18517.0
TPEx,2025-11-21,18,8042,金山電,1369995550.0,27645000.0,50.9,4.55,15258.0
TPEx,2025-11-21,19,3163,波若威,1335990000.0,5961000.0,220.5,-18.0,4169.0
TPEx,2025-11-21,20,00687B,國泰20年美債,1331674850.0,46290000.0,28.77,0.21,5577.0
TWSE,2025-11-21,1,2330,台積電,90158936045.0,64673494.0,1385.0,70.0,347100.0
TWSE,2025-11-21,2,2317,鴻海,22084882032.0,97471576.0,225.0,11.5,119688.0
TWSE,2025-11-21,3,0050,元大台灣50,19593794724.0,327691489.0,59.85,2.05,410104.0
TWSE,2025-11-21,4,2408,南亞科,19109788240.0,134957835.0,140.0,15.5,72844.0
TWSE,2025-11-21,5,3017,奇鋐,16068223615.0,13052742.0,1240.0,95.0,34145.0
TWSE,2025-11-21,6,2308,台達電,15812987742.0,17544293.0,895.0,59.0,54878.0
TWSE,2025-11-21,7,2368,金像電,9459348147.0,17140179.0,550.0,24.0,19271.0
TWSE,2025-11-21,8,1519,華城,9396894111.0,12908308.0,688.0,51.0,22228.0
TWSE,2025-11-21,9,2454,聯發科,9031425135.0,7912862.0,1145.0,40.0,29558.0
TWSE,2025-11-21,10,6770,力積電,8975079599.0,271984541.0,33.0,2.4,94271.0
TWSE,2025-11-21,11,6442,光聖,8817119375.0,7972476.0,1120.0,15.0,11316.0
TWSE,2025-11-21,12,2449,京元電子,8624735320.0,42360998.0,204.5,7.0,30101.0
TWSE,2025-11-21,13,2327,國巨*,8553604143.0,37314999.0,229.0,1.5,40375.0
TWSE,2025-11-21,14,2344,華邦電,8053968413.0,153645404.0,52.2,5.8,85092.0
TWSE,2025-11-21,15,2383,台光電,7198876335.0,5419114.0,1310.0,120.0,13629.0
TWSE,2025-11-21,16,3711,日月光投控,7068364435.0,33914940.0,209.0,13.5,22419.0
TWSE,2025-11-21,17,3443,創意,6998074120.0,3736692.0,1850.0,115.0,10837.0
TWSE,2025-11-21,18,3661,世芯-KY,6855692750.0,2279357.0,2990.0,85.0,17934.0
TWSE,2025-11-21,19,6669,緯穎,6853624915.0,1677743.0,4095.0,185.0,15149.0
TWSE,2025-11-21,20,2881,富邦金,6790539458.0,75934875.0,88.7,0.6,24750.0
TPEx,2025-11-24,1,8358,金居,19536672500.0,80178000.0,234.0,1.0,47283.0
TPEx,2025-11-24,2,5274,信驊,18362100000.0,2862000.0,6405.0,330.0,898.0
TPEx,2025-11-24,3,8299,群聯,9724515000.0,9199000.0,1055.0,-10.0,6507.0
TPEx,2025-11-24,4,1815,富喬,7219246800.0,85694000.0,80.7,-1.2,45637.0
TPEx,2025-11-24,5,3293,鈊象,5255415000.0,6780000.0,774.0,17.0,4734.0
TPEx,2025-11-24,6,6274,台燿,5104056000.0,12794000.0,396.5,4.0,9263.0
TPEx,2025-11-24,7,8043,蜜望實,3753747000.0,43201000.0,84.4,3.9,20454.0
TPEx,2025-11-24,8,6223,旺矽,3735000000.0,1933000.0,1935.0,95.0,1761.0
TPEx,2025-11-24,9,8069,元太,3632405500.0,18892000.0,191.0,-5.5,8372.0
TPEx,2025-11-24,10,4979,華星光,2912626500.0,14660000.0,199.5,7.5,10058.0
TPEx,2025-11-24,11,5289,宜鼎,2879075000.0,6061000.0,467.0,-26.5,4668.0
TPEx,2025-11-24,12,8042,金山電,2370389700.0,43497000.0,55.9,5.0,22805.0
TPEx,2025-11-24,13,3163,波若威,2148971000.0,9114000.0,241.0,20.5,6691.0
TPEx,2025-11-24,14,3529,力旺,2138045000.0,1129000.0,1915.0,80.0,944.0
TPEx,2025-11-24,15,6290,良維,2128441000.0,11655000.0,182.5,7.5,5141.0
TPEx,2025-11-24,16,6173,信昌電,2047631200.0,29606000.0,68.9,0.2,17070.0
TPEx,2025-11-24,17,3081,聯亞,1846148000.0,4164000.0,443.5,28.0,3401.0
